run_id,rule_id,child_table,child_column,child_key,parent_table,parent_column,detected_at,job_run_id
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,f72947e5-9a28-482b-9983-47fca633f011,silver.provider,provider_id,2026-08-06 21:29:55.167736,
15fca3b4-be59-4d6f-b0f2-f93826a44475,FK_referral_referral_provider_provider_id,silver.referral_provider,provider_id,b55d6f03-41b1-4bc7-b72a-d20885d83568,silver.provider,provider_id,2026-08-06 21:29:55.167736,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,761097a5-44de-4fad-b5a0-839473489532,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,afda2d68-bf77-474b-896b-ea9345b920a7,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,470dabd3-bbe4-47a2-abe9-fe6016d83536,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,4e44b150-0481-4d0c-bf6a-93c96659133b,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,1fde8e0e-f481-4ce2-ba04-24e0873ca26e,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,8bb00537-fa75-476a-b29c-08005ade0fd0,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,7b6fa223-7902-4ecb-978a-87df9f9f4d8f,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,e69c8cbf-e8b4-4695-ad6a-37a309118458,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,c8b92fac-e9ab-4214-a126-0d1508905dea,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,1eb49772-7c3e-4a3b-bf23-1331e168b7a9,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,4dfd9f8d-0286-4c84-878e-ecc3bf44bf23,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,f95710f0-e292-48d1-b282-056ff58c67c2,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,c0798434-a52c-4b3b-9eed-5642971572c2,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,973fdaed-b5a3-4412-91fa-bfc36312d90c,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,7a5ea2bd-4c06-46ac-82bb-b5bd2e7bc6d6,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,a4223c74-ee1d-41fe-a5c4-d8be265f59e1,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,2ea707cc-fd37-4beb-b7cc-c207c0256a5a,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,89215cca-3bf5-420a-b85e-2573d1987993,silver.provider,provider_id,2026-08-16 20:35:55.470208,
2e6b0a87-b457-4e4d-a2e5-367f70e00d92,FK_referral_provider_provider_id,silver.referral_provider,provider_id,fc2c6eca-3e56-425f-b0b8-cfbf41ccb60e,silver.provider,provider_id,2026-08-16 20:35:55.470208,
