source_schema,source_table,column_name,contract_data_type,data_domain,distinct_value_count,profiled_at,run_id,job_run_id
bronze,referral,referral_created_by,character varying(100),Cheryl Jarrett,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Claire Differ,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Claire Geddes,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Faye Harper,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Sam Colver,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Shafique Nazeral,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Sonia Paul,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Tracy Read,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),MONIBA AKHTAR,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Mary McLarnon- Bolton,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Michael Dodd,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral,referral_created_by,character varying(100),Nova Morris,22,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Derby,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Droitwich,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),England,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Essex,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Lancashire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Leicester,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Leicestershire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Lincolnshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Mid Glamorgan,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Middlesex,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),N/A,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Norfolk,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Birmingham,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Bristol,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Cheshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Denbighshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Gloucestershire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Hertfordshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Kent,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),LANCASHIRE,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Northamptonshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Shropshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),South Yorkshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Stafford,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Staffordshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Surrey,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),United Kingdom,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),WEST MIDLANDS,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Warwickshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),West Midalnds,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),West Midlands,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Westmidlands,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Worcestershire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),Yorkshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,holding_company,county,character varying(100),shropshire,35,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Category 1 Support Cost,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Category 2 Support Cost,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Category 6 Support Cost,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),One additional Staff Member (Day) Per hour,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Category 7 Support Cost,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Education Tuition (1-2-1),10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),One additional staff member (Waking Night 11pm - 7am) per hour,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),One additional staff member (sleep in - 11pm 7am) per hour,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Other (please specify),10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,additional_fee,fee_title,character varying(9),Psychological Counselling,10,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Polish,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Somali,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Amharic,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Arabic,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),English,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Estonian,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Kurdish,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Language unknown,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Other language,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Pashto,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Farsi or Persian,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),French,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Bengali (with Sylheti or Chatgaya),18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),British Sign Language,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Swahili or Kiswahili,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Tigrinya,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Urdu,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language,character varying(200),Vietnamese,18,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Dari,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Oromo ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Sudanese Arabic,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Somali ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Sorani ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Sudanese,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Sudanese ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Hazargi/Dari,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Omaro,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Sudanese Arabic ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Sundanese Arabic ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),Zaghawa,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,preferred_language_other,character varying(200),unknown/not stated on PR ,13,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER115931,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER130715,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER138845,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER139824,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER148357,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER150002,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER150345,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER198174,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER208155,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER251122,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER276317,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER298352,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER680069,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER691474,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER795150,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER812234,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER821214,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER822511,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER822530,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER822536,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER823805,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER823822,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER828401,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER829333,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER829632,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER2996674,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER304309,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER310531,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER354850,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),1234,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),20253749,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER107321,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa_child,child_reference_number,character varying(50),PER114762,33,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,inspection_outcome_rating,character varying(100),Excellent,5,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,inspection_outcome_rating,character varying(100),GOOD,5,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,inspection_outcome_rating,character varying(100),Good,5,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,inspection_outcome_rating,character varying(100),Not applicable,5,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_education_provision,inspection_outcome_rating,character varying(100),Outstanding,5,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),05991685,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),09673248,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),11291367,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),11946754,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),12617524,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),12676911,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),13796244,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),15047598,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),15101835,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),16421235,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),2995783,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),6794887,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),12776720,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),12890772,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),13082377,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),13255302,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),7945787,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),8172658,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),9055343,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,provider_company_registration_number,character varying(50),true,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2510328,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2610371,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2730741,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2746244,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2754527,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2755344,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2765225,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2772912,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2773009,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2776336,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2786408,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2805014,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2755764,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2760448,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2763714,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2763880,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2830923,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2870984,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),2875306,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,ipa,registered_manager_registration_number,character varying(150),SC064027,20,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),4. Good,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),6. Excellent,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),GOOD,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),Good,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),Inadequate,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),Not applicable,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),OUTSTANDING,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),Outstanding,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),Requires Improvement,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),good,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,provider_home,inspection_outcome_rating,character varying(100),outstanding,11,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity_other,character varying(200),Somali,16,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity_other,character varying(200),Somalian,16,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity_other,character varying(200),Sudan ,16,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity_other,character varying(200),Sudanese,16,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity_other,character varying(200),Afghan ,16,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
bronze,referral_person,ethnicity_other,character varying(200),Afghanistan,16,2026-08-22 17:19:56.837187,3b352ff4-8ed7-4ba3-986c-6e91caea0da8,
